time,Stimuli_Woman&KnockingSoundResume_trigger,Stimuli_KnockingSoundResume_trigger,Stimuli_Woman&KnockingSoundPause_trigger,Stimuli_DoorOpeningSound_trigger,Stimuli_DoorOpeningSound_distance,Stimuli_WomanSound_trigger,Stimuli_DoorKnockingSound_trigger,Stimuli_DoorFrontArea_trigger,Stimuli_DoorFrontArea_distance,Stimuli_EnvironmentSound_trigger,ClosetDoor_Handle_trigger,RedDoor_Lock_trigger,RedDoor_Handle_trigger,Door_3_Handle_trigger,Door_2_Handle_trigger,RightHandLight_trigger,LeftHandLight_trigger
10.82013,,,,,1.756094,,,,6.99563,,,,,,,,1
11.081,,,,,1.749745,,,,6.988097,,,,,,,,1
11.34559,,,,,1.355594,,,,6.570677,,,,,,,,1
11.60196,,,,,1.371535,,,,6.588916,,,,,,,,1
11.8728,,,,,1.398103,,,,6.618997,,,,,,,,1
12.13152,,,,,1.398294,,,,6.619976,,,,,,,,1
12.39164,,,,,1.401581,,,,6.621987,,,,,,,,1
12.65107,,,,,1.405414,,,,6.624737,,,,1,,1,,1
12.90336,,,,,1.406515,,,,6.625518,,,,1,,1,,1
13.15601,,,,,1.404575,,,,6.623497,,,,1,,1,,1
13.40765,,,,,1.400026,,,,6.620266,,,,1,,1,,1
13.66931,,,,,1.389837,,,,6.611708,,,,1,,1,,1
13.9237,,,,,1.370399,,,,6.592092,,,,1,,1,,1
14.18541,,,,,1.34127,,,,6.559169,,,,1,,1,,1
14.43576,,,,,1.308777,,,,6.519855,,,,1,,1,,1
14.70098,,,,,1.274655,,,,6.476476,,,,1,,1,,1
14.97149,,,,,1.261633,,,,6.459018,,,,,,,,1
15.23472,,,,,1.26177,,,,6.454751,,,,,,,,1
15.49854,,,,,1.274028,,,,6.466431,,,,,,,,1
15.75752,,,,,1.283735,,,,6.48056,,,,,,,,1
16.01072,,,,,1.297357,,,,6.498615,,,,,,,,1
16.26119,,,,,1.305931,,,,6.510542,,,,,,,,1
16.76189,,,,,0.9253489,,,,5.985396,1,,,,,,,1
17.01328,,,,,0.9460631,,,,6.004952,1,,,,,,,1
17.27644,,,,,0.9623395,,,,6.01999,1,,,,,,,1
17.53549,,,,,0.9584851,,,,6.026336,1,,,,,,,1
17.79009,,,,,0.9666096,,,,6.037678,1,,,1,,1,,1
18.04441,,,,,0.9738919,,,,6.042154,1,,,1,,1,,1
18.30698,,,,,0.9708769,,,,6.037329,1,,,1,,1,,1
18.57023,,,,,0.9627667,,,,6.013139,1,,,1,,1,,1
18.82407,,,,,0.9639456,,,,5.996994,1,,,1,,1,,1
19.08662,,,,,0.9698928,,,,5.991611,1,,,,,,,1
19.33962,,,,,0.9480282,,,,5.978129,1,,,,,,,1
19.60119,,,,,0.9430516,,,,5.98799,1,,,,,,,1
19.85293,,,,,0.946933,,,,6.005161,1,,,,,,,1
20.11871,,,,,0.9540308,,,,6.025921,1,,,,,,,1
20.36902,,,,,0.9601923,,,,6.040198,1,,,,,,,1
20.63098,,,,,0.9608837,,,,6.046812,1,,,,,,,1
20.88458,,,,,0.9623534,,,,6.052345,1,,,,,,,1
21.13555,,,,,0.9625484,,,,6.054618,1,,,,,,,1
21.40162,,,,,0.9620028,,,,6.054624,1,,,,,,,1
21.66305,,,,,0.9614682,,,,6.049532,1,,,,,,,1
21.93033,,,,,0.9578535,,,,6.029316,1,,,,,,,1
22.19131,,,,,0.9541774,,,,6.014781,1,,,,,,,1
22.44222,,,,,0.9541338,,,,6.012326,1,,,,,,,1
22.69336,,,,,0.9506186,,,,6.008723,1,,,,,,,1
22.962,,,,,0.9441193,,,,6.003978,1,,,,,,,1
23.22211,,,,,0.937764,,,,5.999496,1,,,,,,,1
23.48502,,,,,0.9341412,,,,5.995493,1,,,,,,,1
23.73534,,,,,0.6130842,,,,5.390596,1,,,,,,,1
24.00095,,,,,0.6113855,,,,5.390821,1,,,,,,,1
24.26532,,,,,0.6143866,,,,5.390584,1,,,,,,,1
24.5197,,,,,0.6213405,,,,5.402062,1,,,,,,,1
24.78104,,,,,0.6211748,,,,5.43059,1,,,,,,,1
25.03222,,,,,0.6194379,,,,5.446527,1,,,,,,,1
25.28252,,,,,0.6192312,,,,5.457051,1,,,,,,,1
25.54702,,,,,0.6219701,,,,5.469834,1,,,,,,,
25.79921,,,,,0.622831,,,,5.474715,1,,,,,,,
26.06498,,,,,0.6189896,,,,5.462096,1,,,,,,,1
26.33249,,,,,0.6179321,,,,5.451571,1,,,,,,,
26.5901,,,,,0.6188357,,,,5.447942,1,,,,,,,
26.8514,,,,,0.6185927,,,,5.448759,1,,,,,,,
27.11201,,,,,0.6087083,,,,5.444149,1,,,,,,,
27.3701,,,,,0.5841809,,,,5.428253,1,,,,,,,1
27.6328,,,,,0.5792975,,,,5.423888,1,,,,,,,
27.89721,,,,,0.5717466,,,,5.420884,1,,,,,,,
28.16065,,,,,0.5643376,,,,5.424181,1,,,,,,,
28.41095,,,,,0.5650733,,,,5.426575,1,,,,,,,
28.66135,,,,,0.5690573,,,,5.429081,1,,,,,,,
28.91238,,,,,0.5708908,,,,5.431637,1,,,,,,,
29.16554,,,,,0.570325,,,,5.431526,1,,,,,,,1
29.4303,,,,,0.5678735,,,,5.429394,1,,,,,,,1
29.69526,,,,,0.5658135,,,,5.426011,1,,,,,,,1
29.96238,,,,,0.5459508,,,,5.419486,1,,,,,,,1
30.21498,,,,,0.5372856,,,,5.418845,1,,,,,,,1
30.48029,,,,,0.5435518,,,,5.411596,1,,,,,,,1
30.74089,,,,,0.5645853,,,,5.399435,1,,,,,,,1
31.00541,,,,,0.5755405,,,,5.395892,1,,,,,,,1
31.26722,,,,,0.5832429,,,,5.393944,1,,,,,,,1
31.51932,,,,,0.9820431,,,,4.61675,,,,,,,,1
31.76943,,,,,0.9852536,,,,4.625382,,,,,,,,1
32.02214,,,,,0.9885151,,,,4.64548,,,,,,,,1
32.28215,,,,,0.9871524,,,,4.668013,,,,,,,,1
32.53529,,,,,0.9829639,,,,4.707781,,,,,,,,1
32.78642,,,,,0.9512004,,,,4.773969,,,,,,,,
33.03702,,,,,0.9378607,,,,4.822859,,,,,,,,
33.30039,,,,,1.02404,,,,4.769344,,,,,,,,
33.55059,,,,,1.185047,,,,4.665003,,,,,,,,
33.81131,,,,,1.330607,,,,4.561386,,,,,,,,
34.06746,,,,,1.42834,,,,4.472757,,,,,,,,
34.32896,,,,,1.490993,,,,4.374637,,,,,,,,
34.5816,,,,,1.524366,,,,4.275765,,,,,,,,
34.846,,,,,1.539803,,,,4.181343,,,,,,,,
35.10963,,,,,1.539011,,,,4.127532,,,,,,,,
35.36205,,,,,1.542183,,,,4.101357,,,,,,,,
35.62402,,,,,1.548375,,,,4.105076,,,,,,,,
35.87955,,,,,1.519918,,,,4.092336,,,,,,,,
36.14151,,,,,1.494567,,,,4.087595,,,,,,,,
36.39326,,,,,1.508891,,,,4.111496,,,,,,,,
36.65736,,,,,1.535602,,,,4.20647,,,,,,,,
36.9211,,,,,1.594568,,,,4.290143,,,,,,,,
37.17293,,,,,1.68821,,,,4.335797,,,,,,,,
37.42464,,,,,1.76209,,,,4.39171,,,,,,,,
37.70121,,,,,1.806042,,,,4.457086,,,,,,,,
37.97279,,,,,1.804156,,,,4.499914,,,,,,,,
38.22578,,,,,1.768219,,,,4.512803,,,,,,,,
38.47752,,,,,1.724223,,,,4.49286,,,,,,,,
38.7311,,,,,1.706158,,,,4.454026,,,,,,,,
38.99538,,,,,1.697194,,,,4.505202,,,,,,,,
39.2454,,,,,1.805874,,,,4.576876,,,,,,,,
39.51537,,,,,1.921085,,,,4.590086,,,,,,,,
39.77398,,,,,2.024234,,,,4.611372,,,,,,,,
40.02473,,,,,2.058503,,,,4.617617,,,,,,,,
40.30653,,,,,2.058503,,,,4.617617,,,,,,,,
40.56347,,,,,2.058503,,,,4.617617,,,,,,,,
40.81633,,,,,2.058503,,,,4.617617,,,,,,,,
41.09978,,,,,2.058503,,,,4.617617,,,,,,,,
41.35987,,,,,1.440323,,,,4.537961,,,,,,,,
41.63578,,,,,1.411746,,,,4.491015,,,,,,,,1
41.88818,,,,,1.417123,,,,4.464151,,,,,,,,
42.15392,,,,,1.436538,,,,4.462729,,,,,,,,1
42.41582,,,,,1.407559,,,,4.490409,,,,,,,,1
42.68187,,,,,1.367299,,,,4.500913,,,,,,,,1
42.94097,,,,,1.326854,,,,4.479381,,,,,,,,1
43.19917,,,,,1.284165,,,,4.436755,,,,,,,,1
43.45275,,,,,1.255741,,,,4.400938,,,,,,,,
43.71358,,,,,1.234781,,,,4.392143,,,,,,,,
43.98526,,,,,1.237489,,,,4.39518,,,,,,,,
44.23577,,,,,1.239725,,,,4.398482,,,,,,,,
44.50356,,,,,1.233942,,,,4.405611,,,,,,,,
44.77147,,,,,1.22325,,,,4.417624,,,,,,,,
45.0304,,,,,1.210234,,,,4.438609,,,,,,,,
45.29921,,,,,1.200074,,,,4.459874,,,,,,,,
45.56898,,,,,1.218385,,,,4.455337,,,,,,,,
45.89566,,,,,1.218281,,,,4.461866,,,,,,,,
46.15244,,,,,1.210306,,,,4.460301,,,,,,,,
46.42577,,,,,1.215646,,,,4.451838,,,,,,,,
46.67915,,,,,1.21948,,,,4.446886,,,,,,,,
46.93239,,,,,1.226876,,,,4.437541,,,,,,,,
47.19162,,,,,1.228297,,,,4.436404,,,,,,,,
47.47219,,,,,1.226787,,,,4.440721,,,,,,,,
47.72547,,,,,1.220455,,,,4.446151,,,,,,,,
47.97773,,,,,1.211734,,,,4.452595,,,,,,,,
48.2368,,,,,1.203576,,,,4.45724,,,,,,,,
48.48991,,,,,1.198907,,,,4.459932,,,,,,,,
48.74228,,,,,1.198444,,,,4.458958,,,,,,,,
48.99261,,,,,1.204751,,,,4.454711,,,,,,,,
49.25561,,,,,1.211413,,,,4.44978,,,,,,,,
49.50681,,,,,1.217254,,,,4.445695,,,,,,,,
49.77016,,,,,1.219343,,,,4.444474,,,,,,,,
50.02234,,,,,1.220319,,,,4.444515,,,,,,,,
50.28402,,,,,1.223199,,,,4.461083,,,,,,,,
50.53593,,,,,1.226355,,,,4.475911,,,,,,,,
50.78755,,,,,1.230928,,,,4.465289,,,,,,,,
51.05112,,,,,1.238466,,,,4.436904,,,,,,,,
51.30349,,,,,1.230947,,,,4.43982,,,,,,,,
51.56736,,,,,1.230551,,,,4.440958,,,,,,,,
51.81758,,,,,1.224634,,,,4.451642,,,,,,,,
52.08031,,,,,1.213574,,,,4.457015,,,,,,,,
52.33272,,,,,1.22652,,,,4.465528,,,,,,,,
52.58371,,,,,1.226224,,,,4.459938,,,,,,,,
52.83502,,,,,1.227245,,,,4.457563,,,,,,,,
53.09893,,,,,1.226865,,,,4.456998,,,,,,,,
53.36309,,,,,1.224605,,,,4.457979,,,,,,,,
53.62675,,,,,1.221954,,,,4.460614,,,,,,,,
53.87878,,,,,1.219907,,,,4.457006,,,,,,,,
54.12975,,,,,1.218346,,,,4.457765,,,,,,,,
54.39077,,,,,1.216474,,,,4.459055,,,,,,,,
54.64186,,,,,1.215452,,,,4.458971,,,,,,,,
54.89492,,,,,1.215977,,,,4.458765,,,,,,,,
55.16176,,,,,1.217884,,,,4.457822,,,,,,,,
55.42146,,,,,1.220726,,,,4.455752,,,,,,,,
55.67602,,,,,1.223655,,,,4.454207,,,,,,,,
55.93821,,,,,1.227105,,,,4.452754,,,,,,,,
56.18946,,,,,1.226212,,,,4.454366,,,,,,,,
56.45284,,,,,1.215418,,,,4.459985,,,,,,,,
56.70817,,,,,1.19745,,,,4.473946,,,,,,,,1
56.96609,,,,,1.189937,,,,4.480591,,,,,,,,
57.2174,,,,,1.19101,,,,4.483751,,,,,,,,1
57.47235,,,,,1.206273,,,,4.480566,,,,,,,,
57.73174,,,,,1.226598,,,,4.468094,,,,,,,,
57.99852,,,,,1.213059,,,,4.480887,,,,,,,,
58.26233,,,,,1.204261,,,,4.481131,,,,,,,,
58.51336,,,,,1.198097,,,,4.483369,,,,,,,,
58.76647,,,,,1.195475,,,,4.487131,,,,,,,,
59.04071,,,,,1.187379,,,,4.492864,,,,,,,,
59.29203,,,,,1.185868,,,,4.490005,,,,,,,,
59.5445,,,,,1.196334,,,,4.478025,,,,,,,,
59.81015,,,,,1.197585,,,,4.467726,,,,,,,,
60.07419,,,,,1.19179,,,,4.451113,,,,,,,,
60.33105,,,,,1.188497,,,,4.428985,,,,,,,,
60.58698,,,,,1.1901,,,,4.413101,,,,,,,,
60.83805,,,,,1.181327,,,,4.417696,,,,,,,,
61.09209,,,,,1.189807,,,,4.418364,,,,,,,,
61.3432,,,,,1.19936,,,,4.412024,,,,,,,,
61.61539,,,,,1.206123,,,,4.399223,,,,,,,,
61.88277,,,,,1.215841,,,,4.372728,,,,,,,,
62.14753,,,,,1.200567,,,,4.375016,,,,,,,,
62.3984,,,,,1.154579,,,,4.448955,,,,,,,,
62.64902,,,,,1.12989,,,,4.514266,,,,,,,,
62.90091,,,,,1.101623,,,,4.546318,,,,,,,,
63.16962,,,,,1.089529,,,,4.51481,,,,,,,,
63.44563,,,,,1.101906,,,,4.456718,,,,,,,,
63.70659,,,,,1.136526,,,,4.408112,,,,,,,,
63.9583,,,,,1.202517,,,,4.373133,,,,,,,,
64.22372,,,,,1.268457,,,,4.358679,,,,,,,,
64.48639,,,,,1.284029,,,,4.362878,,,,,,,,
64.73792,,,,,1.280452,,,,4.373122,,,,,,,,
64.99389,,,,,2.554625,,1,,3.06688,,,,,,,,
65.2499,,,,,2.527611,,1,,3.082525,,,,,,,,
65.51921,,,,,2.502109,,1,,3.099393,,,,,,,,
65.77003,,,,,2.479562,,1,,3.115296,,,,,,,,
66.02853,,,,,2.462347,,1,,3.130672,,,,,,,,
66.28242,,,,,2.451969,,1,,3.1429,,,,,,,,
66.54673,,,,,2.444947,,1,,3.155017,,,,,,,,
66.80953,,,,,2.44228,,1,,3.165584,,,,,,,,
67.07401,,,,,2.438414,,1,,3.171745,,,,,,,,
67.32883,,,,,2.437644,,1,,3.174596,,,,,,,,
67.58971,,,,,2.437804,,1,,3.175189,,,,,,,,
67.84214,,,,,2.420347,,1,,3.159401,,,,,,,,
68.10536,,,,,2.415783,,1,,3.185532,,,,,,,,
68.36623,,,,,2.419548,,1,,3.205999,,,,,,,,
68.61888,,,,,2.402279,,1,,3.23018,,,,,,,,1
68.87375,,,,,2.422526,,1,,3.194505,,,,,,,,1
69.13454,,,,,2.428776,,1,,3.17244,,,,,,,,1
69.38783,,,,,2.405813,,1,,3.21433,,,,,,,,
69.65224,,,,,2.371539,,1,,3.264714,,,,,,,,
69.91611,,,,,2.35737,,1,,3.2889,,,,,,,,
70.16628,,,,,2.357473,,1,,3.294867,,,,,,,,
70.43085,,,,,2.360461,,1,,3.294081,,,,,,,,
70.69316,,,,,2.361066,,1,,3.291509,,,,,,,,
70.96385,,,,,2.360531,,1,,3.288173,,,,,,,,
71.22449,,,,,2.359007,,1,,3.287186,,,,,,,,
71.47737,,,,,2.360931,,1,,3.285111,,,,,,,,
71.73855,,,,,2.361191,,1,,3.284425,,,,,,,,
72.00416,,,,,2.362802,,1,,3.282519,,,,,,,,
72.26742,,,,,2.362328,,1,,3.284182,,,,,,,,
72.53317,,,,,2.362979,,1,,3.287123,,,,,,,,
72.78355,,,,,2.364326,,1,,3.290191,,,,,,,,
73.04098,,,,,2.369662,,1,,3.289583,,,,,,,,
73.29807,,,,,2.374909,,1,,3.287351,,,,,,,,
73.56287,,,,,2.374663,,1,,3.284947,,,,,,,,
73.82924,,,,,2.371619,,1,,3.286469,,,,,,,,
74.09279,,,,,2.365344,,1,,3.295127,,,,,,,,
74.3551,,,,,2.370475,,1,,3.291114,,,,,,,,
74.62041,,,,,2.375484,,1,,3.287226,,,,,,,,
74.8707,,,,,2.3766,,1,,3.289359,,,,,,,,
75.12589,,,,,2.376497,,1,,3.293885,,,,,,,,
75.38795,,,,,2.369972,,1,,3.297961,,,,,,,,
75.65169,,,,,3.604904,1,,,2.235893,,,,,,,,
75.91573,,,,,3.580914,1,,,2.237989,,,,,,,,
76.17803,,,,,3.566232,1,,,2.244024,,,,,,,,
76.44231,,,,,3.56146,1,,,2.246905,,,,,,,,
76.69466,,,,,3.560399,1,,,2.246469,,,,,,,,
76.94482,,,,,3.563718,1,,,2.244676,,,,,,,,
77.2085,,,,,3.561936,1,,,2.247634,,,,,,,,1
77.46165,,,,,3.562563,1,,,2.251364,,,,,,,,1
77.71389,,,,,3.555396,1,,,2.257664,,,,,,,,1
77.96934,,,,,3.542616,1,,,2.268272,,,,,,,,1
78.22115,,,,,3.529522,1,,,2.275029,,,,,,,,1
78.47908,,,,,3.518429,1,,,2.276551,,,,,,,,1
78.73879,,,,,3.510822,1,,,2.275022,,,,,,,,1
79.00299,,,,,3.499743,1,,,2.2844,,,,,,,,1
79.27667,,,,,3.48644,1,,,2.305918,,,,,,,,1
79.53636,,,,,3.480335,1,,,2.318439,,,,,,,,1
79.80931,,,,,3.481038,1,,,2.320978,,,,,,,,1
80.06014,,,,,3.48405,1,,,2.322053,,,,,,,,1
80.31618,,,,,3.48821,1,,,2.322649,,,,,,,,1
80.56718,,,,,3.48909,1,,,2.32226,,,,,,,,1
80.82967,,,,,3.489217,1,,,2.321215,,,,,,,,1
81.0808,,,,,3.489039,1,,,2.3214,,,,,,,,1
81.34801,,,,,3.501289,1,,,2.324059,,,,,,,,1
81.60841,,,,,3.513799,1,,,2.341072,,,,,,,,1
81.85892,,,,,3.510189,1,,,2.361832,,,,,,,,1
82.10905,,,,,3.521593,1,,,2.345986,,,,,,,,1
82.37492,,,,,3.550555,1,,,2.299718,,,,,,,,1
82.62926,,,,,3.556291,1,,,2.278752,,,,,,,,1
82.88818,,,,,3.533702,1,,,2.294546,,,,,,,,1
83.15402,,,,,3.501983,1,,,2.323016,,,,,,,,1
83.406,,,,,3.470298,1,,,2.34651,,,,,,,,1
83.6566,,,,,3.44141,1,,,2.364122,,,,,,,,1
83.91889,,,,,3.427579,1,,,2.373237,,,,,,,,1
84.17302,,,,,3.424958,1,,,2.381776,,,,,,,,1
84.43761,,,,,3.428057,1,,,2.386224,,,,,,,,1
84.69699,,,,,3.433793,1,,,2.38777,,,,,,,,1
84.95139,,,,,3.43723,1,,,2.387079,,,,,,,,1
85.20385,,,,,3.437699,1,,,2.38666,,,,,,,,1
85.46484,,,,,3.443777,1,,,2.381549,,,,,,,,1
85.72705,,,,,3.464161,1,,,2.37332,,,,,,,,1
85.99343,,,,,3.483456,1,,,2.373218,,,,,,,,1
86.24815,,,,,3.486302,1,,,2.383715,,,,,,,,1
86.50818,,,,,3.491244,1,,,2.393942,,,,,,,,1
86.76716,,,,,3.489859,1,,,2.398497,,,,,,,,1
87.02443,,,,,3.487544,1,,,2.404534,,,,,,,,1
87.28534,,,,,3.490119,1,,,2.406129,,,,,,,,1
87.5388,,,,,3.491308,1,,,2.413991,,,,,,,,1
87.80116,,,,,3.486583,1,,,2.426365,,,,,,,,1
88.05384,,,,,3.480014,1,,,2.43519,,,,,,,,1
88.3078,,,,,3.474812,1,,,2.439273,,,,,,,,1
88.57202,,,,,3.469862,1,,,2.438487,,,,,,,,1
88.82346,,,,,3.466808,1,,,2.43515,,,,,,,,1
89.07381,,,,,3.466365,1,,,2.429744,,,,,,,,1
89.33637,,,,,4.613973,1,,,2.125491,,,,,,,,1
89.61245,,,,,4.614281,1,,,2.13409,,,,,,,,1
89.86445,,,,,4.611549,1,,,2.148874,,,,,,,,1
90.12868,,,,,4.601749,1,,,2.168933,,,,,,,,1
90.39509,,,,,4.596488,1,,,2.17215,,,,,,,,1
90.67226,,,,,4.604501,1,,,2.171194,,,,,,,,1
90.93567,,,,,4.603603,1,,,2.166826,,1,,,,,,1
91.20219,,,,,4.597121,1,,,2.163369,,1,,,,,,1
91.46004,,,,,4.579044,1,,,2.144218,,1,,,,,,1
91.71255,,,,,4.567787,1,,,2.106725,,1,,,,,,1
91.96629,,,,,4.565856,1,,,2.065327,,1,,,,,,1
92.23184,,,,,4.555222,1,,,2.03759,,1,,,,,,1
92.48398,,,,,4.550341,1,,,2.027069,,1,,,,,,1
92.74697,,,,,4.548151,1,,,2.024771,,,,,,,,1
93.00139,,,,,4.548591,1,,,2.034097,,,,,,,,1
93.26121,,,,,4.553486,1,,,2.052604,,,,,,,,1
93.51497,,,,,4.565391,1,,,2.082554,,,,,,,,1
93.77946,,,,,4.564545,1,,,2.113829,,,,,,,,1
94.04398,,,,,4.552687,1,,,2.118553,,,,,,,,1
94.30999,,,,,4.543224,1,,,2.101563,,,,,,,,1
94.57127,,,,,4.539387,1,,,2.080535,,,,,,,,1
94.83411,,,,,4.54179,1,,,2.073498,,,,,,,,1
95.08576,,,,,4.54168,1,,,2.083474,,,,,,,,1
95.3376,,,,,4.543017,1,,,2.101256,,,,,,,,1
95.59915,,,,,4.544003,1,,,2.101423,,,,,,,,1
95.85243,,,,,4.548095,1,,,2.065257,,,,,,,,
96.11058,,,,,4.542546,1,,,2.049327,,,,,,,,
96.36632,,,,,4.534606,1,,,2.044373,,,,,,,,
96.62933,,,,,4.536507,1,,,2.041819,,,,,,,,
96.88279,,,,,4.540596,1,,,2.044029,,,,,,,,
97.13409,,,,,4.541215,1,,,2.04907,,,,,,,,
97.39997,,,,,4.54034,1,,,2.053879,,,,,,,,
97.65742,,,,,4.539224,1,,,2.053187,,,,,,,,
97.91991,,,,,4.541471,1,,,2.054447,,,,,,,,
98.17648,,,,,4.545592,1,,,2.056076,,,,,,,,
98.44068,,,,,4.547899,1,,,2.058383,,,,,,,,
98.71103,,,,,4.546965,1,,,2.060305,,,,,,,,
98.97371,,,,,4.548727,1,,,2.060375,,,,,,,,
99.23476,,,,,4.550217,1,,,2.062331,,,,,,,,
99.50147,,,,,4.553914,1,,,2.063199,,,,,,,,
99.75931,,,,,4.558633,1,,,2.064946,,,,,,,,
100.0175,,,,,4.559679,1,,,2.06383,,,,,,,,
100.2792,,,,,4.568478,1,,,2.067653,,,,,,,,
100.5435,,,,,4.603614,1,,,2.125815,,,,,,,,
100.7977,,,,,4.604697,1,,,2.168403,,,,,,,,
101.0587,,,,,4.593844,1,,,2.211657,,,,,,,,
101.3104,,,,,4.557026,1,,,2.288192,,,,,,,,1
101.5661,,,,,4.521153,1,,,2.330707,,,,,,,,1
101.824,,,,,4.523773,1,,,2.32547,,,,,,,,1
102.0746,,,,,4.593485,1,,,2.298069,,,,,,,,1
102.3252,,,,,4.736149,,,,2.25192,,,,,,,,1
102.5752,,,,,4.879149,,,,2.217221,,,,,,,,1
102.842,,,,,4.912935,,,,2.198114,,,,,,,,1
103.1026,,,,,4.821568,,,,2.183263,,,,,,,,1
103.3679,,,,,4.707059,,,,2.189852,,,,,,,,1
103.6357,,,,,4.64023,,,,2.167387,,,,,,,,
103.9085,,,,,4.612473,,,,2.122067,,,,,,,,
104.1626,,,,,4.612173,,,,2.072022,,,,,,,,
104.4238,,,,,4.642786,,,,1.997046,,,,,,,,
104.6768,,,,,4.663016,,,,1.968204,,1,,,,,,1
104.9275,,,,,4.666415,,,,1.961451,,1,,,,,,
105.1829,,,,,4.670317,,,,1.964348,,1,,,,,,
105.4424,,,,,4.682319,,,,1.971115,,1,,,,,,
105.7119,,,,,4.695786,,,,1.986748,,1,,,,,,
105.9623,,,,,4.698767,,,,2.030528,,1,,,,,,
106.2248,,,,,4.691181,,,,2.104391,,,,,,,,1
106.4913,,,,,4.667764,,,,2.163358,,,,,,,,1
106.766,,,,,4.666752,,,,2.195274,,,,,,,,1
107.0176,,,,,4.691529,,,,2.196602,,,,,,,,1
107.2741,,,,,4.701633,,,,2.183555,,,,,,,,1
107.5327,,,,,4.707647,,,,2.167896,,,,,,,,1
107.7958,,,1,1,5.401514,,,,2.656182,,,,,,,,1
108.0618,,,1,1,5.401748,,,,2.641702,,,,,,,,1
108.314,,,1,1,5.385524,,,,2.64349,,,,,,,,1
108.5643,,,1,1,5.365125,,,,2.654509,,,,,,,,
108.8269,,,1,1,5.354243,,,,2.66558,,,,,,,,
109.0806,,,1,1,5.340092,,,,2.678177,,,,,,,,1
109.3424,,1,1,1,5.321077,,,,2.695942,,,,,,,,1
109.6092,,1,1,1,5.299445,,,,2.700705,,,,,,,,1
109.8752,,1,1,1,5.29947,,,,2.698906,,,,,,,,1
110.1369,,1,1,1,5.30133,,,,2.69216,,,,,,,,1
110.3999,,1,1,1,5.295682,,,,2.741733,,,,,,,,1
110.6513,,1,1,1,5.275766,,,,2.791294,,,,,,,,1
110.9046,,1,1,1,5.262228,,,,2.8064,,,,,,,,1
111.1652,,1,1,1,5.269911,,,,2.804076,,,,,,,,1
111.4188,,1,1,1,5.264624,,,,2.813488,,,,,,,,1
