time,Stimuli_Woman&KnockingSoundResume_trigger,Stimuli_KnockingSoundResume_trigger,Stimuli_Woman&KnockingSoundPause_trigger,Stimuli_DoorOpeningSound_trigger,Stimuli_DoorOpeningSound_distance,Stimuli_WomanSound_trigger,Stimuli_DoorKnockingSound_trigger,Stimuli_DoorFrontArea_trigger,Stimuli_DoorFrontArea_distance,Stimuli_EnvironmentSound_trigger,ClosetDoor_Handle_trigger,RedDoor_Lock_trigger,RedDoor_Handle_trigger,Door_3_Handle_trigger,Door_2_Handle_trigger,RightHandLight_trigger,LeftHandLight_trigger
12.7841,,,,,1.555029,,,,6.765413,,,,,,,,1
13.04791,,,,,1.531469,,,,6.746353,,,,,,,,1
13.29805,,,,,1.491965,,,,6.712888,,,,,,,,1
13.54891,,,,,1.422474,,,,6.651136,,,,,,,,1
13.81292,,,,,1.349879,,,,6.586086,,,,,,,,1
14.10438,,,,,0.917996,,,,6.073004,1,,,,,,,1
14.3664,,,,,0.9529564,,,,6.100117,1,,,,,,,1
14.61672,,,,,0.9913206,,,,6.128549,1,,,,,,,1
14.87092,,,,,1.025559,,,,6.151811,1,,,,,,,1
15.13624,,,,,1.022646,,,,6.138199,1,,,1,,1,,1
15.40609,,,,,0.9835562,,,,6.092355,1,,,1,,1,,1
15.66549,,,,,0.9392182,,,,6.045242,1,,,1,,1,,1
15.92721,,,,,0.9014204,,,,6.011232,1,,,1,,1,,1
16.19207,,,,,0.8820405,,,,5.997441,1,,,1,,1,,1
16.44325,,,,,0.8849724,,,,6.000938,1,,,,,,,1
16.70031,,,,,0.8914642,,,,6.009981,1,,,,,,,1
16.96211,,,,,0.8870041,,,,6.015835,1,,,,,,,1
17.22073,,,,,0.883981,,,,6.031543,1,,,,,,,1
17.47082,,,,,0.4744981,,,,5.22883,1,,,,,,,1
17.72436,,,,,0.4752108,,,,5.248141,1,,,,,,,1
17.97662,,,,,0.4810808,,,,5.253271,1,,,,,,,1
18.23841,,,,,0.4882137,,,,5.246397,1,,,,,,,1
18.50302,,,,,0.4937431,,,,5.239621,1,,,,,,,1
18.7725,,,,,0.8844777,,,,4.643933,,,,,,,,1
19.03462,,,,,0.8885171,,,,4.658802,,,,,,,,1
19.28495,,,,,0.8800362,,,,4.693244,,,,,,,,1
19.56019,,,,,0.8646615,,,,4.716218,,,,,,,,1
19.82814,,,,,0.8806556,,,,4.692269,,,,,,,,1
20.08919,,,,,0.9064464,,,,4.664848,,,,,,,,1
20.34847,,,,,0.9262857,,,,4.648764,,,,,,,,1
20.60412,,,,,0.9468549,,,,4.637958,,,,,1,,,1
20.85776,,,,,0.9651443,,,,4.627844,,,,,1,,,1
21.12197,,,,,0.9827211,,,,4.619182,,,,,1,,,1
21.38401,,,,,0.9815037,,,,4.618028,,,,,1,,,1
21.63696,,,,,0.9624338,,,,4.637133,,,,,,,,1
21.88941,,,,,0.9392517,,,,4.660434,,,,,,,,1
22.15012,,,,,0.9141487,,,,4.682372,,,,,,,,1
22.40143,,,,,0.901157,,,,4.698948,,,,,,,,1
22.65279,,,,,1.748655,,,,4.003487,,,,,,,,1
22.90695,,,,,1.751423,,,,4.001788,,,,,,,,1
23.1705,,,,,1.746386,,,,3.999376,,,,,,,,1
23.44667,,,,,1.728202,,,,4.00672,,,,,,,,1
23.7083,,,,,1.722028,,,,4.001478,,,,,,,,1
23.96008,,,,,1.723589,,,,3.993323,,,,,,,,1
24.2264,,,,,1.714527,,,,3.980113,,,,,,,,1
24.47835,,,,,1.711271,,,,3.982947,,,,,,,,1
24.74188,,,,,1.703536,,,,3.98592,,,,,,,,1
25.00483,,,,,1.697816,,,,3.988766,,,,,,,,1
25.25535,,,,,1.695794,,,,3.991902,,,,,,,,1
25.5066,,,,,1.696742,,,,3.993049,,,,,,,,1
25.76956,,,,,1.699137,,,,3.992667,,,,,,,,1
26.02237,,,,,1.702209,,,,3.991938,,,,,,,,1
26.27324,,,,,1.706871,,,,3.991943,,,,,,,,1
26.52511,,,,,1.711023,,,,3.992568,,,,,,,,1
26.77808,,,,,1.714588,,,,3.991917,,,,,,,,1
27.03779,,,,,1.717306,,,,3.990124,,,,,,,,1
27.29013,,,,,1.719152,,,,3.98926,,,,,,,,1
27.55164,,,,,1.721281,,,,3.985336,,,,,,,,1
27.80597,,,,,1.725704,,,,3.972918,,,,,,,,1
28.0647,,,,,1.727369,,,,3.960472,,,,,,,,1
28.3187,,,,,1.728965,,,,3.955198,,,,,,,,1
28.58452,,,,,1.732275,,,,3.952609,,,,,,,,1
28.83587,,,,,1.736339,,,,3.95118,,,,,,,,1
29.17152,,,,,2.827026,,1,,2.835023,,,,,,,,1
29.43,,,,,2.821153,,1,,2.838603,,,,,,,,1
29.68054,,,,,2.814115,,1,,2.841993,,,,,,,,1
29.93198,,,,,2.805854,,1,,2.84571,,,,,,,,1
30.18443,,,,,2.798167,,1,,2.849095,,,,,,,,1
30.43673,,,,,2.796937,,1,,2.850849,,,,,,,,1
30.69712,,,,,2.802269,,1,,2.852838,,,,,,,,1
30.94885,,,,,2.813306,,1,,2.858954,,,,,,,,1
31.1993,,,,,2.818076,,1,,2.867866,,,,,,,,1
31.45365,,,,,2.817808,,1,,2.871745,,,,,,,,1
31.71746,,,,,2.818282,,1,,2.865254,,,,,,,,1
31.9862,,,,,2.821953,,1,,2.860887,,,,,,,,1
32.24742,,,,,2.819778,,1,,2.861746,,,,,,,,1
32.51194,,,,,2.821301,,1,,2.86109,,,,,,,,1
32.76634,,,,,3.69481,1,,,2.253764,,,,,,,,
33.02395,,,,,3.69402,1,,,2.245528,,,,,,,,1
33.28729,,,,,3.682571,1,,,2.230603,,,,,,,,
33.53929,,,,,3.673586,1,,,2.230334,,,,,,,,
33.78929,,,,,3.67712,1,,,2.235992,,,,,,,,
34.0435,,,,,3.68793,1,,,2.250293,,,,,,,,
34.30737,,,,,3.701036,1,,,2.271669,,,,,,,,
34.5689,,,,,3.708607,1,,,2.282284,,,,,,,,1
34.82253,,,,,3.713545,1,,,2.283763,,,,,,,,1
35.07275,,,,,3.716683,1,,,2.2849,,,,,,,,1
35.33653,,,,,4.49353,1,,,2.199564,,,,,,,,1
35.59893,,,,,4.489791,1,,,2.205333,,,,,,,,1
35.85134,,,,,4.4889,1,,,2.204426,,,,,,,,1
36.11253,,,,,4.500551,1,,,2.204808,,,,,,,,1
36.37641,,,,,4.514674,1,,,2.21315,,,,,,,,1
36.62734,,,,,4.520541,1,,,2.213203,,1,,,,,,1
36.87867,,,,,4.518167,1,,,2.201896,,1,,,,,,1
37.1292,,,,,4.512895,1,,,2.184484,,1,,,,,,1
37.38155,,,,,4.509171,1,,,2.158485,,1,,,,,,1
37.64698,,,,,4.516547,1,,,2.136078,,1,,,,,,1
37.91195,,,,,4.52247,1,,,2.138626,,1,,,,,,1
38.16375,,,,,4.522787,1,,,2.159951,,,,,,,,1
38.42043,,,,,4.502002,1,,,2.180777,,,,,,,,1
38.67766,,,,,4.492176,1,,,2.17612,,,,,,,,1
38.95237,,,,,4.495119,1,,,2.189152,,,,,,,,1
39.21132,,,,,4.500971,1,,,2.201437,,,,,,,,1
39.48026,,,,,4.519026,1,,,2.203943,,1,,,,,,1
39.73994,,,,,4.532211,1,,,2.184803,,1,,,,,,1
39.99799,,,,,4.547453,1,,,2.160772,,1,,,,,,1
40.26191,,,,,4.552009,1,,,2.14945,,1,,,,,,1
40.51339,,,,,4.545736,1,,,2.156123,,,,,,,,1
40.77759,,,,,4.529332,1,,,2.182327,,,,,,,,1
41.03231,,,,,4.505034,1,,,2.203444,,,,,,,,1
41.29206,,,,,4.490298,1,,,2.199177,,,,,,,,1
41.54413,,,,,4.488407,1,,,2.193845,,,,,,,,1
41.79653,,,,,4.488994,1,,,2.190867,,,,,,,,1
42.05003,,,,,5.256772,,,,2.385381,,,,,,,,1
42.31503,,,,,5.241765,,,,2.401602,,,,,,,,1
42.573,,,,,5.225088,,,,2.405466,,,,,,,,1
42.82626,,,,,5.213913,,,,2.381557,,,,,,,,1
43.08315,,,,,5.211538,,,,2.374129,,,,,,,,1
43.3431,,,,,5.200818,,,,2.383151,,,,,,,,1
43.59453,,,,,5.197621,,,,2.392336,,,,,,,,1
43.85566,,,,,5.193153,,,,2.400637,,,,,,,,1
44.109,,,,,5.199623,,,,2.412176,,,,,,,,1
44.37025,,,,,5.242911,,,,2.436914,,,,,,,,1
44.63518,,,,,5.279365,,,,2.433132,,,,,,,,1
44.88825,,,,,5.288755,,,,2.429975,,,,,,,,1
45.14887,,,,,5.277544,,,,2.452177,,,,,,,,1
45.4051,,,1,1,5.256386,,,,2.473821,,,,,,,,1
45.66507,,,1,1,5.596698,,,,3.107006,,,,,,,,1
45.91568,,,1,1,5.538412,,,,3.114157,,,,,,,,1
46.17851,,1,1,1,5.470312,,,,3.100423,,,,,,,,1
46.45205,,1,1,1,5.416332,,,,3.065129,,,,,,,,1
46.70497,,1,1,1,5.397891,,,,3.014848,,,,,,,,1
46.96426,,1,1,1,5.400196,,,,2.911487,,,,,,,,1
47.22268,,,1,1,5.426801,,,,2.859872,,,,,,,,1
47.47637,,,1,1,5.438142,,,,2.853204,,,,,,,,1
47.73955,,,1,1,5.449459,,,,2.849325,,,,,,,,1
47.99092,,,1,1,5.460074,,,,2.85326,,,,,,,,1
48.24186,,,1,1,5.47016,,,,2.856635,,,,,,,,1
48.50697,,,1,1,5.479424,,,,2.858192,,,,,,,,1
48.75793,,,1,1,5.488239,,,,2.863451,,,,,,,,1
49.02249,,,1,1,5.493431,,,,2.870921,,,,,,,,1
49.28334,,,1,1,5.495393,,,,2.874442,,,,,,,,1
49.53749,,,1,1,5.494924,,,,2.873109,,,,,,,,1
49.78906,,,1,1,5.495687,,,,2.870262,,,,,,,,1
50.04975,,,1,1,5.495358,,,,2.867527,,,,,,,,1
50.30295,,,1,1,5.493829,,,,2.864487,,,,,,,,1
50.56514,,,1,1,5.493347,,,,2.86331,,,,,,,,1
50.82064,,,1,1,5.4953,,,,2.860145,,,,,,,,1
51.0808,,,1,1,5.497935,,,,2.857531,,,,,,,,1
51.33245,,,1,1,5.501228,,,,2.859944,,,,,,,,1
51.59753,,,1,1,5.502014,,,,2.860835,,,,,,,,1
51.86876,,,1,1,5.502856,,,,2.860607,,,,,,,,1
52.12498,,,1,1,5.504305,,,,2.86178,,,,,,,,1
52.37555,,,1,1,5.504158,,,,2.866226,,,,,,,,1
52.64129,,,1,1,5.505943,,,,2.869326,,,,,,,,1
52.90513,,,1,1,5.510603,,,,2.871907,,,,,,,,1
53.16751,,,1,1,5.513777,,,,2.875484,,,,,,,,1
53.42053,,,1,1,5.517249,,,,2.879966,,,,,,,,1
53.67073,,,1,1,5.521834,,,,2.881063,,,,,,,,1
53.92165,,,1,1,5.526784,,,,2.881118,,,,,,,,1
54.17414,,,1,1,5.528369,,,,2.878631,,,,,,,,1
54.43774,,,1,1,5.530355,,,,2.8774,,,,,,,,1
54.70102,,,1,1,5.530905,,,,2.880988,,,,,,,,1
54.95871,,,1,1,5.531009,,,,2.878839,,,,,,,,1
55.2326,,,1,1,5.530791,,,,2.877276,,,,,,,,1
55.49713,,,1,1,5.527849,,,,2.875767,,,,,,,,1
55.76225,,,1,1,5.527213,,,,2.869228,,,,,,,,1
56.02186,,,1,1,5.528909,,,,2.85982,,,,,,,,1
56.27658,,,1,1,5.525155,,,,2.860955,,,,,,,,1
56.54283,,,1,1,5.518834,,,,2.868102,,,,,,,,1
56.80692,,,1,1,5.500185,,,,2.893029,,,,,,,,1
57.07131,,,1,1,5.486129,,,,2.9343,,,,,,,,1
57.33146,,,1,1,5.473773,,,,2.949632,,,,,,,,1
57.58403,,,1,1,5.448382,,,,2.940666,,,,,,,,1
57.85053,,,1,1,5.415362,,,,2.919105,,,,,,,,1
58.11453,,,1,1,5.384037,,,,2.934635,,,,,,,,1
58.37046,,,1,1,5.372785,,,,2.943059,,,,,,,,1
58.6253,,,1,1,5.372674,,,,2.950389,,,,,,,,1
58.87926,,,1,1,5.382859,,,,2.960067,,,,,,,,1
59.14146,,,1,1,5.390371,,,,2.965853,,,,,,,,1
59.39381,,,1,1,5.394036,,,,2.956362,,,,,,,,1
59.66555,,,1,1,5.396662,,,,2.931922,,,,,,,,1
59.91896,,,1,1,5.397159,,,,2.896108,,,,,,,,1
60.1717,,,1,1,5.394002,,,,2.864178,,,,,,,,1
60.43598,,,1,1,5.377143,,,,2.825737,,,,,,,,1
60.69936,,,1,1,5.385853,,,,2.791422,,,,,,,,1
60.95405,,,1,1,5.381713,,,,2.785505,,,,,,,,1
61.2277,,,1,1,5.373041,,,,2.795342,,,,,,,,1
61.48064,,,1,1,5.374204,,,,2.822374,,,,,,,,1
61.73129,,,1,1,5.352385,,,,2.847394,,,,,,,,1
61.98381,,,1,1,5.314095,,,,2.874649,,,,,,,,1
62.2471,,,1,1,5.270882,,,,2.913026,,,,,,,,1
62.51275,,,1,1,5.229587,,,,2.943077,,,,,,,,1
62.779,,,1,1,5.203877,,,,2.948344,,,,,,,,1
63.03976,,,1,1,5.196868,,,,2.957821,,,,,,,,1
63.30291,,,1,1,5.200607,,,,2.989864,,,,,,,,1
63.56821,,,1,1,5.206173,,,,3.027213,,,,,,,,1
63.83495,,,1,1,5.209152,,,,3.050076,,,,,,,,1
64.0913,,,1,1,5.209046,,,,3.047157,,,,,,,,1
64.34272,,,1,1,5.2112,,,,3.039955,,,,,,,,1
64.60969,,,1,1,5.216922,,,,3.056775,,,,,,,,1
64.86175,,,1,1,5.213248,,,,3.067607,,,,,,,,1
65.1254,,,1,1,5.20858,,,,3.048562,,,,,,,,1
65.38825,,,1,1,5.215525,,,,3.030223,,,,,,,,1
65.64502,,,1,1,5.208644,,,,3.066447,,,,,,,,1
65.91581,,,1,1,5.201656,,,,3.151577,,,,,,,,1
66.17876,,,1,1,5.207015,,,,3.198965,,,,,,,,1
66.43196,,,1,1,5.216352,,,,3.205003,,,,,,,,1
66.68713,,,1,1,5.231812,,,,3.187893,,,,,,,,1
66.95461,,,1,1,5.248788,,,,3.190148,,,,,,,,1
67.22151,,,1,1,5.249578,,,,3.212197,,,,,,,,1
67.47833,,,1,1,5.240509,,,,3.231354,,,,,,,,1
67.73417,,,1,1,5.225856,,,,3.236607,,,,,,,,1
68.00688,,,1,1,5.226203,,,,3.223644,,,,,,,,1
68.27042,,,1,1,5.239856,,,,3.199291,,,,,,,,1
68.53773,,,1,1,5.252301,,,,3.165733,,,,,,,,1
68.78941,,,1,1,5.266074,,,,3.136718,,,,,,,,1
69.05369,,,1,1,5.265829,,,,3.118134,,,,,,,,1
69.31104,,,1,1,5.248918,,,,3.111248,,,,,,,,1
69.57182,,,1,1,5.234169,,,,3.101641,,,,,,,,1
69.8232,,,1,1,5.231765,,,,3.071335,,,,,,,,1
70.08318,,,1,1,5.246621,,,,3.015421,,,,,,,,1
70.35521,,,1,1,5.279073,,,,2.950568,,,,,,,,1
70.61689,,,1,1,5.310646,,,,2.908519,,,,,,,,1
70.87777,,,1,1,5.314782,,,,2.899692,,,,,,,,1
71.13534,,,1,1,5.323503,,,,2.886099,,,,,,,,1
71.40327,,,1,1,5.327401,,,,2.876181,,,,,,,,1
71.66576,,,1,1,5.315943,,,,2.863381,,,,,,,,1
71.94306,,,1,1,5.347547,,,,2.834742,,,,,,,,1
72.21252,,,1,1,5.372083,,,,2.830901,,,,,,,,1
72.4817,,,1,1,5.373335,,,,2.827756,,,,,,,,1
72.75371,,,1,1,5.373863,,,,2.825397,,,,,,,,1
73.03167,,,1,1,5.382729,,,,2.821397,,,,,,,,1
73.28266,,,1,1,5.393502,,,,2.833948,,,,,,,,1
73.53555,,,1,1,5.419459,,,,2.829798,,,,,,,,1
73.78667,,,1,1,5.43745,,,,2.815874,,,,,,,,1
74.03867,,,1,1,5.437418,,,,2.793463,,,,,,,,1
74.30325,,,1,1,5.412055,,,,2.75787,,,,,,,,1
74.56395,,,1,1,5.387679,,,,2.750642,,,,,,,,1
74.81766,,,1,1,5.365817,,,,2.763413,,,,,,,,1
75.06796,,,1,1,5.312234,,,,2.820771,,,,,,,,1
75.31815,,,1,1,5.257716,,,,2.890407,,,,,,,,1
75.59626,,,1,1,5.205082,,,,2.947794,,,,,,,,1
75.86651,,,1,1,5.166686,,,,3.010377,,,,,,,,1
76.12832,,,1,1,5.120533,,,,3.045236,,,,,,,,1
76.41108,,,1,1,5.095452,,,,3.056171,,,,,,,,1
76.67494,,,1,1,5.095437,,,,3.061308,,,,,,,,1
76.93159,,,1,1,5.095679,,,,3.058557,,,,,,,,1
77.2067,,,1,1,5.094638,,,,3.053074,,,,,,,,1
77.45908,,,1,1,5.095131,,,,3.043796,,,,,,,,1
77.71404,,,1,1,5.1012,,,,3.035732,,,,,,,,1
77.9755,,,1,1,5.1061,,,,3.031405,,,,,,,,1
78.22803,,,1,1,5.106804,,,,3.034199,,,,,,,,1
78.48007,,,1,1,5.1092,,,,3.033025,,,,,,,,1
78.73246,,,1,1,5.115278,,,,3.027419,,,,,,,,1
79.00573,,,1,1,5.12404,,,,3.009733,,,,,,,,1
79.26952,,,1,1,5.134682,,,,3.003263,,,,,,,,1
79.53849,,,1,1,5.13591,,,,3.027711,,,,,,,,1
79.79076,,,1,1,5.127981,,,,3.05507,,,,,,,,1
80.0529,,,1,1,5.123979,,,,3.065284,,,,,,,,1
80.3083,,,1,1,5.126949,,,,3.057756,,,,,,,,1
80.57291,,,1,1,5.125252,,,,3.045425,,,,,,,,1
80.8292,,,1,1,5.112283,,,,3.039651,,,,,,,,1
81.08707,,,1,1,5.10809,,,,3.047974,,,,,,,,1
81.35486,,,1,1,5.104984,,,,3.060926,,,,,,,,1
81.60751,,,1,1,5.104415,,,,3.071722,,,,,,,,1
81.88248,,,1,1,5.107098,,,,3.072555,,,,,,,,1
82.14215,,,1,1,5.110247,,,,3.071314,,,,,,,,1
82.41641,,,1,1,5.11345,,,,3.070584,,,,,,,,1
82.67219,,,1,1,5.112197,,,,3.06888,,,,,,,,1
82.9332,,,1,1,5.111916,,,,3.071129,,,,,,,,1
83.18533,,,1,1,5.112901,,,,3.083831,,,,,,,,1
83.44527,,,1,1,5.107646,,,,3.092913,,,,,,,,1
83.71054,,,1,1,5.104139,,,,3.097046,,,,,,,,1
83.96874,,,1,1,5.104102,,,,3.089331,,,,,,,,1
84.22829,,,1,1,5.11035,,,,3.073996,,,,,,,,1
84.50166,,,1,1,5.118627,,,,3.055662,,,,,,,,1
84.7737,,,1,1,5.109,,,,3.054871,,,,,,,,1
85.03303,,,1,1,5.084694,,,,3.086443,,,,,,,,1
85.28741,,,1,1,5.071881,,,,3.108414,,,,,,,,1
85.55432,,,1,1,5.069439,,,,3.117111,,,,,,,,1
85.80907,,,1,1,5.081503,,,,3.115521,,,,,,,,1
86.06076,,,1,1,5.094639,,,,3.106758,,,,,,,,1
86.32595,,,1,1,5.098325,,,,3.101722,,,,,,,,1
86.58138,,,1,1,5.099304,,,,3.103067,,,,,,,,1
86.85565,,,1,1,5.096789,,,,3.105228,,,,,,,,1
87.12629,,,1,1,5.096848,,,,3.104927,,,,,,,,1
87.38322,,,1,1,5.100753,,,,3.09718,,,,,,,,1
87.65456,,,1,1,5.10063,,,,3.096214,,,,,,,,1
87.9108,,,1,1,5.096646,,,,3.100718,,,,,,,,1
88.16611,,,1,1,5.097342,,,,3.09964,,,,,,,,1
88.41968,,,1,1,5.101305,,,,3.098157,,,,,,,,1
88.68414,,,1,1,5.105392,,,,3.096261,,,,,,,,1
88.94694,,,1,1,5.105928,,,,3.092916,,,,,,,,1
89.2075,,,1,1,5.110392,,,,3.092632,,,,,,,,1
89.46037,,,1,1,5.113694,,,,3.079531,,,,,,,,1
89.72534,,,1,1,5.133711,,,,3.045368,,,,,,,,1
89.98846,,,1,1,5.161601,,,,2.996119,,,,,,,,1
90.24864,,,1,1,5.181767,,,,2.932569,,,,,,,,1
90.50719,,,1,1,5.192128,,,,2.85684,,,,,,,,1
90.76967,,,1,1,5.199696,,,,2.810773,,,,,,,,1
91.0348,,,1,1,5.23081,,,,2.757138,,,,,,,,1
91.29792,,,1,1,5.281731,,,,2.722106,,,,,,,,1
91.57963,,,1,1,5.283541,,,,2.735459,,,,,,,,1
91.83054,,,1,1,5.2756,,,,2.804985,,,,,,,,1
92.08085,,,1,1,5.253359,,,,2.878368,,,,,,,,1
92.33214,,,1,1,5.223645,,,,2.934005,,,,,,,,1
92.59399,,,1,1,5.242541,,,,2.940658,,,,,,,,1
92.84649,,,1,1,5.306814,,,,2.902127,,,,,,,,1
93.11243,,,1,1,5.366111,,,,2.877985,,,,,,,,1
93.37355,,,1,1,5.392876,,,,2.891506,,,,,,,,1
93.62538,,,1,1,5.415165,,,,2.931869,,,,,,,,1
93.87878,,,1,1,5.437658,,,,2.941593,,,,,,,,1
94.13816,,,1,1,5.450526,,,,2.938282,,,,,,,,1
94.39167,,,1,1,5.456711,,,,2.928333,,,,,,,,1
94.64324,,,1,1,5.461287,,,,2.918784,,,,,,,,1
94.90916,,,1,1,5.216917,,,,3.020037,,,,,,,,1
95.16465,,,1,1,5.201284,,,,3.013917,,,,,,,,1
95.42093,,,1,1,5.144654,,,,3.032826,,,,,,,,1
95.69132,,,1,1,5.075914,,,,3.080329,,,,,,,,1
95.94547,,,1,1,5.026839,,,,3.118908,,,,,,,,1
96.21399,,,1,1,4.996177,,,,3.149668,,,,,,,,1
96.47588,,,1,1,4.987017,,,,3.165515,,,,,,,,1
96.73364,,,1,1,4.984903,,,,3.165068,,,,,,,,1
96.99904,,,1,1,4.974264,,,,3.112526,,,,,,,,1
97.25058,,,1,1,4.973978,,,,2.995317,,,,,,,,1
97.51266,,,1,1,5.020583,,,,2.894527,,,,,,,,1
97.7734,,,1,1,5.084901,,,,2.8661,,,,,,,,1
98.04733,,,1,1,5.159832,,,,2.851472,,,,,,,,1
98.30332,,,1,1,5.224702,,,,2.837379,,,,,,,,1
98.56844,,,1,1,5.278319,,,,2.808884,,,,,,,,1
98.82101,,,1,1,5.307718,,,,2.778951,,,,,,,,1
99.08868,,,1,1,5.326454,,,,2.766764,,,,,,,,1
99.34669,,,1,1,5.330819,,,,2.768166,,,,,,,,1
99.61527,,,1,1,5.333257,,,,2.776886,,,,,,,,1
99.86559,,,1,1,5.344848,,,,2.791722,,,,,,,,1
100.116,,,1,1,5.346925,,,,2.788509,,,,,,,,1
100.3719,,,1,1,5.340398,,,,2.772424,,,,,,,,1
100.6479,,,1,1,5.334769,,,,2.766561,,,,,,,,1
100.9107,,,1,1,5.329898,,,,2.768029,,,,,,,,1
101.173,,,1,1,5.327004,,,,2.764594,,,,,,,,1
101.4255,,,1,1,5.324007,,,,2.764551,,,,,,,,1
101.6899,,,1,1,5.324357,,,,2.768198,,,,,,,,1
101.9405,,,1,1,5.322272,,,,2.769392,,,,,,,,1
102.2103,,,,,4.98766,,,,2.048527,,,,,,,,1
102.4772,,,,,4.97438,,,,2.063837,,,,,,,,1
102.7332,,,,,4.957975,,,,2.099551,,,,,,,,1
102.9943,,,,,4.933474,,,,2.143462,,,,,,,,1
103.2593,,,,,4.918415,,,,2.185096,,,,,,,,1
103.5275,,,,,4.912443,,,,2.203738,,,,,,,,1
103.7867,,,,,4.908528,,,,2.211222,,,,,,,,1
104.0372,,,,,4.92022,,,,2.206352,,,,,,,,1
104.2897,,,,,4.935947,,,,2.205324,,,,,,,,1
104.5434,,,,,4.945144,,,,2.217405,,,,,,,,1
104.8066,,,,,4.939553,,,,2.23164,,,,,,,,1
105.0735,,,,,4.91556,,,,2.254057,,,,,,,,1
105.3359,,,,,4.904544,,,,2.262189,,,,,,,,1
105.5867,,,,,4.927641,,,,2.246868,,,,,,,,1
105.8493,,,,,4.966377,,,,2.229779,,,,,,,,1
106.1156,,,,,4.997078,,,,2.233278,,,,,,,,1
106.379,,,,,5.024788,,,,2.245541,,,,,,,,1
106.6335,,,,,5.043163,,,,2.246545,,,,,,,,1
106.9037,,,,,5.060023,,,,2.246727,,,,,,,,1
107.1605,,,,,5.06067,,,,2.242792,,,,,,,,1
107.411,,,,,5.05678,,,,2.237198,,,,,,,,1
107.662,,,,,4.991977,,,,2.201382,,,,,,,,1
